objectid,name,unique_code,pollutant_metric,maximum_value,unit,compliance_status,compliance_metric,globalid,shape_Length,shape_Area
1,Adur,E07000223,Benzene annual mean Limit Value 2020,0.53,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{E71E2463-40EF-40EE-A2ED-4F80B4CD47A6},60515.7048534191,42065495.8655339
2,Allerdale,E07000026,Benzene annual mean Limit Value 2020,0.83,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{AC5AAEC1-338F-4928-87BA-A760A5A03CE0},326945.356862588,1258291719.61533
3,Amber Valley,E07000032,Benzene annual mean Limit Value 2020,0.39,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{E32BD280-CA89-4A53-A935-2997332AD058},109036.520389866,265437867.659006
4,Arun,E07000224,Benzene annual mean Limit Value 2020,0.51,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{8575ED27-250D-48D9-B629-C2E4D8462262},156498.064172033,220991201.464093
5,Ashfield,E07000170,Benzene annual mean Limit Value 2020,0.42,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{4B04CC09-8F42-41E8-84CE-9597CC508FD5},69174.8494196409,109557941.106055
6,Ashford,E07000105,Benzene annual mean Limit Value 2020,0.52,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{1413A647-FB5E-4806-9D82-1E0734389253},149446.491111581,580617312.655573
7,Aylesbury Vale,E07000004,Benzene annual mean Limit Value 2020,0.5,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{9FFC4905-84EC-426A-924E-746693FFEFE5},243091.827325023,902753224.901714
8,Babergh,E07000200,Benzene annual mean Limit Value 2020,0.46,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{703306ED-5E86-4F49-8811-8888E70C47BA},210447.822242862,595116563.756272
9,Barnsley,E08000016,Benzene annual mean Limit Value 2020,0.68,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{90920948-4C39-42E2-9ECC-113BACAAB51A},126421.141800593,329077594.566186
10,Barrow-in-Furness,E07000027,Benzene annual mean Limit Value 2020,0.37,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{B441F2D3-10A3-4226-8418-9B65E483A001},146480.186634252,77897001.8641374
11,Basildon,E07000066,Benzene annual mean Limit Value 2020,0.6,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{949F5E6F-62E8-4C50-8F5A-9E1B28FB55D8},85631.2104981443,110001023.654764
12,Basingstoke and Deane,E07000084,Benzene annual mean Limit Value 2020,0.51,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{827A6EA4-3529-42FF-B9E0-235E143D0EFD},143437.384228917,633817172.002662
13,Bassetlaw,E07000171,Benzene annual mean Limit Value 2020,0.36,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{9F17ECD7-89EE-4E94-BE2C-B66DEA6805C6},159734.777561217,637803646.209099
14,Bath and North East Somerset,E06000022,Benzene annual mean Limit Value 2020,0.77,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{D3EA08DC-C149-4DEF-9F90-D8A78C844A16},141684.814205707,351123213.756385
15,Bedford,E06000055,Benzene annual mean Limit Value 2020,0.53,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{FE7A0D7D-E3A3-4A80-8217-39A62839D179},131721.268581354,476408299.162407
16,Birmingham,E08000025,Benzene annual mean Limit Value 2020,0.65,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{B08D22E0-051D-4E84-844F-2AFDF0DB537D},106260.720206501,267791059.937127
17,Blaby,E07000129,Benzene annual mean Limit Value 2020,0.43,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{B2A419DC-2864-4450-937D-C647F20FD7BD},100819.96689132,130468676.864844
18,Blackburn with Darwen,E06000008,Benzene annual mean Limit Value 2020,0.37,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{584E19A5-23ED-40E3-8220-7D4098E5B145},65284.9709825299,137022079.723958
19,Blackpool,E06000009,Benzene annual mean Limit Value 2020,0.34,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{B38E709A-9F09-4702-BE98-88BD3442DA35},34483.4874941581,34870886.4556478
20,Bolsover,E07000033,Benzene annual mean Limit Value 2020,0.43,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{9D087C1E-68DC-46A5-9C58-F3C467C8D069},96239.2025655061,160334649.782959
21,Bolton,E08000001,Benzene annual mean Limit Value 2020,0.53,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{88DEAEB5-9B73-4B23-9DFB-86BA7B72C81E},82647.1577312723,139792042.62735
22,Spelthorne,E07000213,Benzene annual mean Limit Value 2020,0.63,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{03FAAD92-47D5-4DF5-AAD0-D9552419A32D},44134.5375970837,51161362.5433989
23,Boston,E07000136,Benzene annual mean Limit Value 2020,0.49,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{9920E3E4-6EF3-4306-8A17-BE90A1CF894C},156197.44730287,364889918.615237
24,Bracknell Forest,E06000036,Benzene annual mean Limit Value 2020,0.55,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{8B6FC3A1-CDE1-4DE5-80E5-5AD78EB55A0D},62508.0775037021,109384210.265679
25,Bradford,E08000032,Benzene annual mean Limit Value 2020,0.63,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{1DDF1977-AE4E-4D97-B186-E21F21D823E4},135920.613224069,366419741.977217
26,Braintree,E07000067,Benzene annual mean Limit Value 2020,0.45,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{2A65F67D-B1A4-4773-AFFA-6AB08411055E},168686.435910163,611707973.504294
27,Breckland,E07000143,Benzene annual mean Limit Value 2020,0.4,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{3B480DFB-2E12-47C1-AE1F-0EBDFBBA8DC3},239527.75362879,1305116639.16987
28,Brentwood,E07000068,Benzene annual mean Limit Value 2020,0.5,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{112F8E61-1AF7-47C9-8DDC-D0E1A4BA68A6},72339.4999846342,153124048.304794
29,Brighton and Hove,E06000043,Benzene annual mean Limit Value 2020,0.55,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{DEF0763F-8623-4228-A353-846BBBC1A748},59519.4569407267,82832958.7782717
30,Bristol City of,E06000023,Benzene annual mean Limit Value 2020,0.55,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{3DB6B9C6-910E-488B-8E4E-DAE29ED5D645},109722.849282358,109700128.696473
31,Broadland,E07000144,Benzene annual mean Limit Value 2020,0.51,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{188E3C1E-731A-47AB-B73A-91E56B3FB157},219128.240393652,552060636.330038
32,Bromsgrove,E07000234,Benzene annual mean Limit Value 2020,0.38,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{E09B0F8F-6F8D-4298-A0AA-56F6D1040C39},113135.446682072,216968481.075697
33,Broxbourne,E07000095,Benzene annual mean Limit Value 2020,0.58,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{26E419F5-C163-478E-AF08-AC3ED86E1F7C},39068.7457937671,51442303.5951213
34,Broxtowe,E07000172,Benzene annual mean Limit Value 2020,0.47,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{87D10128-44D6-46B1-9CA0-45EBB82BA7F5},65999.8327992654,80098837.128832
35,Burnley,E07000117,Benzene annual mean Limit Value 2020,0.43,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{B01D8EAB-3A2D-4D7B-99BD-48EA622D2316},57764.5705752294,110684000.240327
36,Bury,E08000002,Benzene annual mean Limit Value 2020,0.47,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{6ACD8F8F-C395-47B9-AD89-2A12BAA796BB},68541.7597922065,99460126.9023201
37,Calderdale,E08000033,Benzene annual mean Limit Value 2020,0.88,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{A388448D-1E5A-4AA5-BA4F-F0BC0AFC29FA},107687.458147597,363960989.528606
38,Cambridge,E07000008,Benzene annual mean Limit Value 2020,0.47,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{87A271FC-BBA8-4379-840E-AC1F1325B1DE},37170.4431684185,40698794.9341954
39,Cannock Chase,E07000192,Benzene annual mean Limit Value 2020,0.38,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{5A83D66E-9E46-443D-8E29-A5D1917E648E},50127.6044538487,78882570.4932335
40,Canterbury,E07000106,Benzene annual mean Limit Value 2020,0.51,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{8131361B-20FC-475C-B792-9E0C842EA1B9},134481.878863405,308752567.217783
41,Carlisle,E07000028,Benzene annual mean Limit Value 2020,0.55,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{457BCB86-9DFA-410C-A725-1285FEB3DFFE},278415.522865306,1038300028.98441
42,Castle Point,E07000069,Benzene annual mean Limit Value 2020,0.52,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{3A05B2E2-67A7-4271-84F6-1F2B9FB6802C},163452.231415357,44673525.2910833
43,Charnwood,E07000130,Benzene annual mean Limit Value 2020,0.48,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{E5E27853-7B31-4236-A0A2-B245FC3327AB},115474.39092268,279042271.327479
44,Chelmsford,E07000070,Benzene annual mean Limit Value 2020,0.56,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{6A57794A-460F-4BA4-9DF7-7FA9CF276953},126395.550322855,342227520.457088
45,Cheltenham,E07000078,Benzene annual mean Limit Value 2020,0.44,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{3E6CE888-FB24-40FE-9E90-F7D6710F4D98},38231.0639602267,46596069.217582
46,Cherwell,E07000177,Benzene annual mean Limit Value 2020,0.79,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{59AD4DA0-42C7-4DB8-891C-E9D990637C7B},225626.554294161,588741170.216276
47,Chesterfield,E07000034,Benzene annual mean Limit Value 2020,0.5,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{BDF6DE66-D839-4F46-AF46-02E564FD7A2C},52617.7672509432,66035290.6854306
48,Chichester,E07000225,Benzene annual mean Limit Value 2020,0.65,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{B68553DA-AE06-4A67-8836-AD977792F9A7},297274.786304603,786194870.307895
49,Chiltern,E07000005,Benzene annual mean Limit Value 2020,0.51,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{B269D446-AA19-46D4-9990-03E9B092564B},87262.6779132276,196348229.80578
50,Chorley,E07000118,Benzene annual mean Limit Value 2020,0.37,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{46768236-98D2-4E03-A796-DBCB5ED1596F},114515.91905975,202762137.791735
51,York,E06000014,Benzene annual mean Limit Value 2020,0.54,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{529C0AA0-AB1F-4E66-88CE-3EEF0E29EB7F},101957.593922078,271936983.74298
52,Colchester,E07000071,Benzene annual mean Limit Value 2020,0.66,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{2A150B07-9AE6-4D6D-B793-3E48406C4531},318168.31141223,332325214.702393
53,Copeland,E07000029,Benzene annual mean Limit Value 2020,0.2,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{1AFD05A2-C309-42FE-B3E9-C0E07F62D8A2},252311.6869998,737631222.408507
54,Corby,E07000150,Benzene annual mean Limit Value 2020,0.44,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{46C285F0-939C-4C2A-8AF9-4EE823C402D3},66291.6315252928,80280903.1353249
55,Cotswold,E07000079,Benzene annual mean Limit Value 2020,0.34,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{A84F7FFB-CEA9-481D-A14C-7620A4E4D291},332445.324069324,1164524415.18048
56,Coventry,E08000026,Benzene annual mean Limit Value 2020,0.52,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{310EB5DC-C8AA-44DB-BB08-1614D6AFCDB0},54057.3813145352,98639059.7934014
57,Craven,E07000163,Benzene annual mean Limit Value 2020,0.28,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{9AF7E050-EE99-4A53-B9C6-EA6DAE864BEE},199883.769775131,1178807442.49167
58,Crawley,E07000226,Benzene annual mean Limit Value 2020,0.58,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{5AA5D10C-29FE-4C20-AF58-6D8E43DAB501},38799.7232795746,44971204.972705
59,Dacorum,E07000096,Benzene annual mean Limit Value 2020,0.49,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{A26D59C6-83B6-43C1-9F84-72406A2AE0EA},110103.830872474,212476397.682695
60,Darlington,E06000005,Benzene annual mean Limit Value 2020,0.3,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{F6A22FA4-79FD-4FD4-A186-A44679ED1E77},107206.401677287,197475688.992375
61,Dartford,E07000107,Benzene annual mean Limit Value 2020,0.63,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{F007A629-A231-4654-AEA0-46DEE7287460},57309.4061272109,72725577.0930406
62,Daventry,E07000151,Benzene annual mean Limit Value 2020,0.42,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{876C83E2-915F-44F8-85D6-4E6D7ACB1AF7},181982.944966609,665600468.851017
63,Derby,E06000015,Benzene annual mean Limit Value 2020,0.52,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{99A806B5-5943-400A-A43D-0B657FF4CF63},50037.7355262197,78031124.2977334
64,Derbyshire Dales,E07000035,Benzene annual mean Limit Value 2020,0.28,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{838416B9-7DC4-4D10-9498-82660713427B},245475.846641527,795318063.283345
65,Doncaster,E08000017,Benzene annual mean Limit Value 2020,0.45,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{9E346315-5159-4708-BA64-C51D8713FC9E},171070.334828116,568022257.266172
66,Dover,E07000108,Benzene annual mean Limit Value 2020,0.46,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{4C696065-D6CA-4E7F-B0A8-13224A9C64E3},148160.889608644,315337967.02553
67,Dudley,E08000027,Benzene annual mean Limit Value 2020,0.67,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{0AA093C0-30A7-465B-9ABD-1312571BB938},75382.32965079,97958242.9719
68,East Cambridgeshire,E07000009,Benzene annual mean Limit Value 2020,0.51,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{AA15FCD2-E319-4C3D-8759-441474A7255C},234187.982641904,651286023.597182
69,East Devon,E07000040,Benzene annual mean Limit Value 2020,0.27,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{CD53CB51-C9C3-444C-A877-5C89BFFA2009},219544.921202018,814227311.153461
70,East Hampshire,E07000085,Benzene annual mean Limit Value 2020,0.41,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{85A07C08-AD9A-4F63-A1C1-6738BA44F195},144540.791479266,514432074.863371
71,East Hertfordshire,E07000242,Benzene annual mean Limit Value 2020,0.51,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{B2ABB18E-86A1-4EAB-A26A-141D4A073AF7},135188.279171723,475669101.994583
72,East Lindsey,E07000137,Benzene annual mean Limit Value 2020,0.41,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{3A450E0F-A9D3-4334-B710-ED644A1E269F},373207.484381739,1766773253.8254
73,East Northamptonshire,E07000152,Benzene annual mean Limit Value 2020,0.44,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{39E73722-39E7-489F-8976-110B60C38E57},163229.120046976,509787257.638368
74,East Riding of Yorkshire,E06000011,Benzene annual mean Limit Value 2020,0.51,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{F74EEA46-0481-4313-BF9E-F0D76E65C00E},504148.429232311,2404995299.25661
75,East Staffordshire,E07000193,Benzene annual mean Limit Value 2020,0.41,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{99D0177F-BFA0-41A5-8FA8-89CB661A1EAC},183696.396809301,389987162.124037
76,Eastbourne,E07000061,Benzene annual mean Limit Value 2020,0.52,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{A20950EA-A7B4-410D-BBA9-A789477E4532},38032.2810407959,44161432.4837987
77,Eastleigh,E07000086,Benzene annual mean Limit Value 2020,0.59,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{5F1AE779-08E1-4106-B825-4C2E7E51F92F},75889.8885924889,79678662.3917766
78,Eden,E07000030,Benzene annual mean Limit Value 2020,0.22,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{1F3D10F7-8B10-4B85-8B5C-9EA62B47083C},268725.444007917,2156474495.37604
79,Elmbridge,E07000207,Benzene annual mean Limit Value 2020,0.58,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{40296770-1713-477A-8D87-D695CCCABF89},52206.1263725069,96334275.3882592
80,Epping Forest,E07000072,Benzene annual mean Limit Value 2020,0.55,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{E0BE544B-54A1-4392-82F0-563E067488EA},123273.197785467,338984123.904901
81,Epsom and Ewell,E07000208,Benzene annual mean Limit Value 2020,0.6,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{0B3FFFEB-3DBA-435D-88AE-04EC0A2ACA0A},28503.7008598138,34079152.9616364
82,Erewash,E07000036,Benzene annual mean Limit Value 2020,0.46,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{1E46D868-2F2C-40BD-A513-CD3A5F4F0F4F},73547.5600218709,109630046.234834
83,Exeter,E07000041,Benzene annual mean Limit Value 2020,0.28,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{644FC962-F9E5-4F73-9297-E1DA0401BAC7},50238.5061138255,47033052.7920173
84,Fareham,E07000087,Benzene annual mean Limit Value 2020,0.56,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{698B637B-1395-4A6E-B683-FC04C899766F},66504.8594452672,74260060.1001562
85,Fenland,E07000010,Benzene annual mean Limit Value 2020,0.45,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{DC2A28E3-E5F1-4EDD-AF69-67A7CB33304B},187882.168085419,546450057.397399
86,Forest of Dean,E07000080,Benzene annual mean Limit Value 2020,0.29,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{3AD8C2ED-2717-4B47-9B72-6F933C2C4319},190005.278190059,525899257.744365
87,Fylde,E07000119,Benzene annual mean Limit Value 2020,0.3,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{7DD44237-55F4-41C2-9414-8C8787F03EE2},138118.575679066,165696809.26837
88,Gateshead,E08000037,Benzene annual mean Limit Value 2020,0.38,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{DC9E04E9-B51D-4AEE-B4A4-7666E82C44AC},90476.8263971058,142369113.651808
89,Gedling,E07000173,Benzene annual mean Limit Value 2020,0.45,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{9DF61F09-989D-4EB3-BA8A-8736E8251CF9},69754.6737639722,119981505.017305
90,Gloucester,E07000081,Benzene annual mean Limit Value 2020,0.43,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{643B4494-F291-419F-9662-B65EDB30ECC8},33539.6843710176,40553089.274582
91,Gosport,E07000088,Benzene annual mean Limit Value 2020,0.5,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{28BCCA5A-9D74-4F5C-8AF3-337B849293C5},40199.0473902764,25373863.8126401
92,Gravesham,E07000109,Benzene annual mean Limit Value 2020,0.66,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{148DFD78-92C2-48C2-A6F4-20045F33B951},60516.799156089,98991345.0269165
93,Great Yarmouth,E07000145,Benzene annual mean Limit Value 2020,0.6,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{0D393767-8726-4618-9978-76B2BF991F0C},145970.743262389,174330776.387391
94,Guildford,E07000209,Benzene annual mean Limit Value 2020,0.6,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{BFA5C920-4D24-48C5-B158-93EF501265E6},128414.49636405,270931189.7463
95,Halton,E06000006,Benzene annual mean Limit Value 2020,0.44,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{10494824-9E16-47C6-9BB9-768FF610ECCE},77771.1033589913,79084035.4381165
96,Hambleton,E07000164,Benzene annual mean Limit Value 2020,0.24,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{FBE15914-585E-46FC-A9F8-67E0314F50EA},298519.898029624,1311228139.76122
97,Harborough,E07000131,Benzene annual mean Limit Value 2020,0.42,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{40234902-378F-4C69-BF8F-737C80EF75B7},185950.911968039,592692049.699271
98,Harlow,E07000073,Benzene annual mean Limit Value 2020,0.48,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{1551D4ED-AA3F-46CF-9292-074E409E885D},28515.4568027146,30537916.2891688
99,Harrogate,E07000165,Benzene annual mean Limit Value 2020,0.34,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{F213AE1A-93C0-470C-A7C1-B731EE6F5647},246964.624319697,1309127592.76051
100,Hart,E07000089,Benzene annual mean Limit Value 2020,0.48,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{E09C0D14-0842-4B35-ABF1-F87BE4095F4D},77847.8295539031,215265080.340954
101,Hartlepool,E06000001,Benzene annual mean Limit Value 2020,1.1,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{D2EA8A33-FA6A-4BE1-B9B2-47CB283869BA},71011.9339493173,93712619.8175595
102,Hastings,E07000062,Benzene annual mean Limit Value 2020,0.52,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{BD6A09F7-C00F-4E2E-9C49-3157879EBD43},34102.1075516755,29796091.9965189
103,Havant,E07000090,Benzene annual mean Limit Value 2020,0.52,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{1CC2AD2E-EDE0-4A2C-AD79-F5A6ABA6A938},115626.17020584,55739600.0488405
104,Herefordshire County of,E06000019,Benzene annual mean Limit Value 2020,0.32,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{BC213388-84DD-4AE0-B954-8F44398C47BF},349889.439797694,2179709442.25922
105,Hertsmere,E07000098,Benzene annual mean Limit Value 2020,0.52,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{8509B069-53F1-4D48-B51A-B4175194841D},61228.163848612,101128162.742547
106,High Peak,E07000037,Benzene annual mean Limit Value 2020,0.54,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{8755A0EA-16F7-4CD6-8757-42C69FA09EF1},159632.998758142,540253999.811558
107,Hinckley and Bosworth,E07000132,Benzene annual mean Limit Value 2020,0.42,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{94652828-FC26-4ACB-B865-6CADBE800E34},111546.302486751,297351486.796789
108,Horsham,E07000227,Benzene annual mean Limit Value 2020,0.47,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{9B5B61A5-7878-478C-873A-DB9C46A1D4D1},215760.176955472,530278363.738596
109,Huntingdonshire,E07000011,Benzene annual mean Limit Value 2020,0.46,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{5170642B-957C-452B-B219-64C03FA167CE},223338.133370289,912455239.159139
110,Hyndburn,E07000120,Benzene annual mean Limit Value 2020,0.39,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{F79208E4-B60B-4B82-A133-AFF094B430E3},42655.4911054249,72997474.3941501
111,Ipswich,E07000202,Benzene annual mean Limit Value 2020,0.56,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{59DE692F-2DC5-48EC-943B-EE426F9C77BC},45342.3418168469,39509794.6377266
112,Isle of Wight,E06000046,Benzene annual mean Limit Value 2020,0.5,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{09A6E3CC-2CA0-4FE7-ADE9-915F40D1CC43},210106.299410113,379614785.758663
113,Kettering,E07000153,Benzene annual mean Limit Value 2020,0.49,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{56171E92-3E3A-4BF1-A06D-6F78B2F327B5},100689.501131667,233489923.713026
114,King's Lynn and West Norfolk,E07000146,Benzene annual mean Limit Value 2020,0.45,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{A75ED1D6-EB0A-4242-BEB5-4A179C5D3B25},694956.727048648,1439480389.44158
115,Kingston upon Hull City of,E06000010,Benzene annual mean Limit Value 2020,1,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{2A22D5A5-9C2E-42A1-A15D-BC2750A3DC6E},64681.1195108781,71583611.6877471
116,Kirklees,E08000034,Benzene annual mean Limit Value 2020,0.55,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{CC62F1F5-B6C1-4301-B5D4-9190B58C040D},125668.53136549,408551664.068336
117,Knowsley,E08000011,Benzene annual mean Limit Value 2020,0.44,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{50AFAB62-AB76-420F-82CD-B8C9874A1817},68167.3691636953,86500060.7561386
118,Lancaster,E07000121,Benzene annual mean Limit Value 2020,0.3,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{FBE3790F-F85C-482D-A805-8AE1F42BAFA1},345349.753588741,566935933.498085
119,Leeds,E08000035,Benzene annual mean Limit Value 2020,0.63,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{13455095-8889-42CE-8E2D-6D9E7E6976FD},161521.909190699,551706537.38357
120,Leicester,E06000016,Benzene annual mean Limit Value 2020,0.55,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{726CD28F-2526-45DE-A57A-397C281A6D28},51932.0033485036,73342074.19008
121,Lewes,E07000063,Benzene annual mean Limit Value 2020,0.49,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{E002E383-A7DA-4563-A2CB-ABCADA099872},168359.913078747,292106798.641785
122,Lichfield,E07000194,Benzene annual mean Limit Value 2020,1.1,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{6FED41EB-F819-471A-AADC-4517754660DC},127468.406693591,331294334.024327
123,Lincoln,E07000138,Benzene annual mean Limit Value 2020,0.49,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{307DFC08-31FD-4CA2-8C6D-C610D276955F},32969.8765973623,35690272.5729232
124,Liverpool,E08000012,Benzene annual mean Limit Value 2020,0.63,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{9E34C0F8-04B2-4217-822B-F69C52EE8139},62699.7511420456,111835572.266135
125,Luton,E06000032,Benzene annual mean Limit Value 2020,0.55,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{01BFFB0F-2F0A-4CFF-A361-030529BACE27},34569.6531192547,43352491.64567
126,Maidstone,E07000110,Benzene annual mean Limit Value 2020,0.99,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{6A50E242-D168-4885-A1A8-2081B0F075B6},122980.730512034,393329520.923427
127,Maldon,E07000074,Benzene annual mean Limit Value 2020,0.49,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{A353BB26-E0A0-492F-9F05-E7608B8DDEE3},469757.895285973,357815660.310834
128,Malvern Hills,E07000235,Benzene annual mean Limit Value 2020,0.28,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{A460BD91-69DE-490E-B03A-ED8CF3D7A2B4},230605.757150617,577070981.90519
129,Manchester,E08000003,Benzene annual mean Limit Value 2020,0.51,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{F0510E4A-7B17-4530-B8C4-95B666723BFF},86851.0901577424,115648208.622335
